receipt_id,desserts,meats,juices,paper_goods,frozen_foods,snack_foods,canned goods,beer_wine_spirits,dairy,breads,produce
579,1,0,1,1,0,0,0,0,0,0,0
580,0,0,1,0,1,1,0,1,0,1,0
581,1,1,0,1,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,1,0,0,1
583,1,0,0,0,0,1,0,0,0,0,1
584,1,0,0,1,0,0,0,0,1,1,1
585,0,0,0,0,1,1,0,0,0,0,0
586,0,0,1,1,0,0,0,0,0,0,1
587,0,0,0,0,0,0,0,0,0,0,1
588,0,0,1,0,0,0,0,0,0,0,1
589,0,0,0,1,1,0,0,0,0,0,0
590,0,0,0,0,0,0,0,0,0,0,1
591,0,1,0,0,1,1,0,0,1,0,1
592,0,1,0,0,0,0,0,0,0,0,0
593,0,0,0,0,0,1,0,0,0,0,0
594,0,1,0,0,1,0,0,0,0,0,1
595,0,0,0,1,0,0,0,0,0,0,0
596,1,0,0,1,0,0,0,1,0,0,0
597,1,0,1,0,0,0,0,1,0,1,0
598,0,0,0,0,0,0,0,0,0,0,1
599,1,0,0,1,0,0,1,0,0,0,0
600,1,1,0,1,0,0,0,0,1,0,1
601,0,1,0,0,0,0,0,0,0,0,0
602,0,0,0,1,0,0,0,0,0,0,0
603,1,0,0,1,0,0,0,1,0,0,0
604,0,1,0,1,0,0,0,0,0,0,1
605,0,1,0,0,0,0,0,0,1,0,0
606,1,0,0,1,0,0,0,0,0,1,1
607,0,0,0,0,1,0,0,1,0,0,0
608,0,0,0,0,0,0,0,0,1,0,0
609,0,0,0,0,0,1,0,1,0,0,0
610,1,0,0,1,0,0,0,0,0,0,0
611,1,0,0,1,1,0,0,0,0,0,1
612,0,1,0,0,0,0,1,0,0,0,1
613,0,0,1,0,0,0,0,1,1,1,1
614,1,1,1,1,0,0,0,1,0,1,1
615,1,0,0,1,1,0,0,0,0,0,0
616,0,1,0,1,0,1,0,0,0,0,1
617,1,0,0,0,0,0,1,1,1,1,0
618,1,0,0,1,1,0,0,0,0,0,1
619,1,1,0,1,1,1,0,0,1,0,0
620,0,0,1,1,1,0,0,0,0,0,0
621,0,1,1,0,0,1,0,1,1,0,1
622,0,0,0,0,0,1,0,1,0,0,1
623,0,1,0,0,0,0,0,0,0,0,0
624,0,0,1,1,0,0,0,1,0,0,0
625,1,1,0,0,1,1,0,0,0,0,0
626,0,0,0,0,1,0,0,0,0,0,0
627,0,0,0,0,1,0,0,0,0,0,1
628,0,0,0,1,0,0,0,1,0,0,0
629,1,0,0,0,0,0,0,0,0,0,1
630,0,0,0,1,0,0,0,1,0,1,0
631,1,0,0,0,1,1,0,1,0,0,1
632,1,0,1,0,0,0,0,0,0,0,0
633,1,0,0,0,0,0,0,0,0,0,0
634,0,1,0,0,1,0,0,0,1,0,0
635,0,0,0,0,0,1,0,0,0,1,0
636,0,0,0,0,1,1,0,1,1,0,0
637,0,0,0,1,0,0,0,0,0,1,1
638,0,0,0,0,0,1,0,0,1,0,0
639,1,0,1,1,0,0,0,0,0,0,0
640,0,0,0,0,0,0,0,1,0,0,0
641,0,0,0,0,0,0,0,0,0,0,1
642,1,0,0,1,0,0,0,0,0,0,0
643,0,0,0,1,0,0,0,0,0,0,0
644,0,0,0,1,1,1,0,1,0,0,0
645,0,0,1,0,0,0,0,0,0,1,1
646,0,1,0,0,1,0,0,0,0,0,1
647,0,1,0,0,0,0,0,0,0,0,0
648,0,1,0,1,1,1,0,1,0,0,1
649,1,0,0,0,0,0,0,0,0,0,0
650,0,0,0,1,0,0,0,0,0,0,0
651,0,1,0,1,1,1,0,1,0,0,0
652,0,0,0,0,0,0,0,1,0,0,0
653,1,0,1,0,0,0,0,0,1,0,0
654,0,0,1,1,0,0,0,0,0,1,0
655,1,0,0,1,0,0,0,0,0,0,0
656,0,0,0,1,0,0,0,0,0,0,0
657,1,0,0,1,0,0,0,0,0,0,0
658,1,1,1,1,0,0,0,1,0,0,1
659,0,1,0,1,1,1,0,0,0,0,0
660,1,0,0,0,0,0,0,0,1,0,1
661,0,0,0,0,1,0,0,1,0,0,0
662,0,1,1,0,1,0,0,0,0,0,1
663,0,0,1,0,1,0,0,0,0,0,0
664,0,0,0,0,0,1,0,0,0,1,0
665,1,0,0,0,0,0,0,0,0,1,1
666,1,0,0,1,0,0,0,0,0,0,1
667,1,0,1,1,0,0,0,0,0,0,0
668,0,1,0,1,1,0,0,0,0,0,0
669,0,0,1,0,0,0,1,1,1,0,0
670,0,0,0,0,0,1,0,0,0,0,0
671,0,1,0,1,0,1,0,1,0,0,0
672,0,0,1,0,1,0,0,0,0,0,0
673,1,1,0,0,0,0,0,0,1,0,0
674,0,0,0,0,1,0,0,0,0,0,0
675,1,0,0,0,0,1,0,1,0,0,0
676,1,1,0,0,1,0,0,0,0,1,1
677,0,0,1,1,1,0,0,0,0,0,0
678,1,0,1,1,0,1,0,0,1,1,1
679,0,0,0,0,0,0,0,0,0,0,1
680,0,0,0,0,1,0,0,0,0,0,0
681,1,1,0,1,0,0,0,0,0,0,0
682,0,0,0,0,1,1,0,1,0,0,0
683,0,0,0,0,0,0,0,0,1,0,0
684,0,0,1,0,1,0,0,0,0,0,0
685,0,0,0,0,0,0,0,0,1,0,0
686,0,0,0,0,0,0,0,0,0,0,1
687,0,1,0,0,0,0,0,0,0,0,0
688,0,1,0,0,0,0,0,1,0,0,1
689,0,1,1,0,1,0,0,0,0,0,1
690,0,0,1,0,0,0,1,1,1,0,0
691,0,1,0,0,0,0,0,0,0,0,0
692,0,0,0,0,0,0,0,0,0,1,0
693,1,0,1,1,0,0,0,0,1,0,0
694,0,1,0,0,0,0,0,0,0,0,1
695,1,1,1,1,0,0,0,0,0,1,0
696,1,0,1,1,0,0,0,0,0,0,0
697,0,1,0,1,1,1,0,1,0,0,1
698,0,0,0,1,0,0,0,0,0,0,0
699,0,0,0,1,0,1,0,0,0,0,1
700,1,1,1,1,0,0,0,0,0,1,0
701,1,0,0,0,1,0,0,0,0,0,0
702,0,1,0,0,0,0,0,0,0,0,1
703,0,0,1,0,0,1,0,0,0,0,0
704,1,0,1,1,0,0,0,0,1,0,0
705,0,0,0,0,1,1,0,1,0,1,1
706,0,0,0,0,1,1,0,1,0,0,0
707,0,0,0,0,1,1,0,1,0,0,0
708,0,0,0,0,1,0,0,0,0,0,1
709,0,1,0,0,0,0,0,0,1,0,0
710,0,0,1,0,1,0,0,0,0,0,0
711,0,0,0,0,0,1,1,0,1,1,1
712,0,0,0,0,1,1,0,0,1,0,1
713,0,0,1,0,0,0,0,0,0,1,0
714,0,0,0,0,1,0,0,1,0,0,1
715,0,1,0,0,0,0,0,1,0,1,1
716,0,0,0,0,1,0,0,0,0,0,0
717,1,0,0,0,0,1,0,0,0,0,0
718,0,0,0,0,1,1,0,1,0,0,0
719,1,0,1,0,0,0,0,1,0,0,0
720,0,0,0,1,0,0,0,0,0,0,0
721,0,0,0,0,0,0,0,0,1,0,0
722,1,0,1,0,1,0,0,0,1,1,0
723,1,1,0,0,0,0,0,0,1,0,0
724,0,0,0,0,0,0,0,1,1,0,1
725,0,0,0,0,1,1,0,1,0,0,1
726,1,0,1,0,1,0,0,0,1,1,0
727,0,0,0,1,0,1,0,0,0,0,1
728,1,1,0,0,1,1,0,1,1,0,0
729,0,0,0,0,0,0,0,0,0,1,0
730,0,0,0,1,0,0,0,1,0,0,0
731,0,0,0,0,0,0,0,1,0,0,0
732,0,1,0,1,0,1,0,0,0,0,1
733,0,0,1,0,0,0,0,0,0,0,0
734,0,0,0,1,1,1,0,1,0,1,0
735,1,0,0,0,0,1,0,0,0,0,1
736,0,1,0,1,0,0,0,0,0,0,0
737,1,0,0,1,0,0,1,0,0,0,0
738,0,0,0,0,0,0,0,0,0,0,1
739,1,1,1,1,1,0,1,0,0,1,0
740,0,1,0,0,1,1,1,0,1,1,0
741,0,0,1,1,0,0,0,1,0,1,0
742,0,0,1,0,0,1,0,0,0,1,0
743,1,0,0,1,0,0,0,0,0,0,0
744,0,1,0,1,0,0,0,1,0,0,1
745,0,0,0,1,1,0,0,1,0,0,0
746,0,0,0,0,1,0,0,1,0,0,0
747,0,0,1,0,0,0,0,1,0,0,1
748,0,0,0,0,0,0,0,0,0,1,0
749,0,0,1,0,0,0,0,0,0,1,1
750,0,0,1,0,0,1,0,0,1,0,1
751,0,0,0,0,0,1,0,0,0,0,1
752,0,1,0,0,0,0,0,0,0,0,0
753,0,0,1,0,1,0,1,1,1,1,0
754,0,0,1,0,0,0,0,0,1,0,1
755,0,0,0,0,1,0,0,0,0,0,1
756,1,0,1,0,0,1,0,0,0,0,0
757,0,0,0,0,1,0,0,0,1,0,0
758,0,0,0,0,1,0,0,0,0,0,0
759,0,0,1,0,1,1,0,1,0,0,0
760,0,0,0,0,1,0,0,1,0,0,0
761,0,0,1,0,0,0,0,0,1,1,1
762,1,0,1,1,0,0,0,0,0,0,0
763,1,1,1,1,0,0,0,0,0,0,0
764,1,1,0,0,0,0,0,0,1,0,0
765,0,0,0,0,1,1,0,1,0,0,0
766,1,0,0,0,0,0,0,1,0,0,1
767,0,0,0,1,0,0,0,0,0,0,0
768,1,0,0,0,1,1,0,1,0,0,0
769,1,0,1,1,0,0,0,0,1,0,0
770,1,0,0,1,0,0,0,0,0,1,0
771,0,0,1,0,0,0,0,0,0,0,0
772,0,1,0,1,0,0,0,0,0,0,0
773,0,1,1,1,1,1,0,1,0,0,1
774,1,0,0,1,0,0,0,0,1,0,0
775,1,0,1,0,1,1,0,1,0,1,0
776,0,0,0,0,0,1,0,1,0,0,0
777,0,1,1,0,1,0,0,0,0,0,0
778,0,0,1,0,1,1,0,1,1,0,0
779,0,0,0,0,1,1,0,1,0,0,0
780,0,1,0,1,0,0,0,0,0,0,1
781,0,0,0,0,0,0,0,0,0,1,0
782,0,0,1,0,1,1,0,0,0,0,0
783,1,1,0,0,0,1,0,0,0,0,1
784,0,0,0,0,1,0,0,0,0,0,0
785,0,0,0,0,0,0,0,0,0,1,0
786,0,0,0,0,1,1,0,0,0,0,0
787,0,1,0,0,0,0,0,0,0,1,0
788,0,1,0,0,0,0,0,0,0,0,0
789,0,1,0,0,0,0,0,0,0,0,1
790,0,0,0,1,0,0,0,0,0,1,0
791,0,1,1,0,1,0,0,1,0,0,0
792,0,0,0,1,1,1,0,1,0,1,0
793,0,1,0,1,0,1,0,1,1,0,1
794,0,0,0,1,1,1,0,1,1,1,1
795,0,0,0,0,0,1,0,0,0,0,0
796,1,1,0,1,1,0,0,0,0,0,1
797,0,0,0,1,0,0,0,1,0,0,1
798,0,0,0,1,0,0,0,0,0,0,0
799,0,0,1,0,0,1,0,0,0,1,0
800,1,0,1,0,0,1,0,1,0,0,1
801,0,1,0,0,0,0,0,0,0,0,1
802,0,0,0,0,0,0,0,1,0,0,0
803,1,0,0,0,0,0,0,0,0,0,0
804,1,1,0,0,0,1,0,1,0,0,0
805,1,0,1,1,0,0,0,0,1,0,0
806,0,1,1,0,0,0,1,0,0,1,1
807,1,1,0,0,0,0,0,1,1,0,0
808,1,0,0,1,0,0,0,0,0,0,0
809,0,1,0,0,0,1,0,0,1,0,0
810,1,0,1,0,1,1,0,1,0,1,0
811,1,0,0,1,0,0,0,0,0,0,0
812,1,0,1,0,0,0,0,1,1,1,1
813,1,0,0,0,0,1,0,0,0,0,0
814,0,0,0,0,0,0,0,0,1,0,1
815,0,0,0,0,1,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,1,0
817,1,0,1,1,0,0,0,1,0,0,0
818,0,0,0,0,1,1,0,1,0,0,0
819,1,0,1,0,0,0,0,0,0,0,0
820,0,1,0,0,0,0,0,1,1,0,1
821,0,0,0,0,0,0,0,1,1,0,0
822,0,0,0,1,1,1,0,1,0,0,0
823,0,0,0,0,0,0,0,0,0,0,1
824,0,1,0,0,1,1,0,1,1,0,1
825,0,0,0,0,0,0,0,1,0,0,0
826,1,0,0,1,0,0,0,0,0,0,1
827,0,0,1,0,1,1,0,1,0,0,0
828,0,0,0,0,0,0,0,1,0,0,0
829,0,0,1,0,1,1,0,0,0,0,0
830,1,1,0,1,0,1,0,0,0,0,0
831,1,0,0,1,1,0,0,0,0,1,1
832,0,1,0,0,0,0,0,1,0,0,0
833,1,1,0,1,1,1,0,0,1,0,1
834,0,0,0,0,0,0,0,0,0,0,1
835,0,1,0,1,0,0,0,0,0,0,0
836,1,0,0,0,1,1,0,1,0,0,0
837,0,0,1,0,1,0,0,0,0,0,0
838,1,0,0,0,1,1,0,0,1,0,0
839,0,0,1,1,1,1,0,1,0,0,0
840,0,0,0,0,0,0,0,0,0,1,0
841,0,0,0,1,0,0,0,0,0,0,1
842,1,0,1,1,0,0,0,0,0,0,0
843,0,0,1,0,0,0,0,0,0,0,0
844,1,0,1,0,1,0,0,1,0,1,1
845,0,0,0,0,1,1,0,0,0,0,1
846,1,0,0,0,0,0,0,0,0,0,0
847,0,0,1,0,1,0,0,1,0,0,0
848,1,0,0,1,0,0,0,0,1,0,1
849,0,0,1,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0,0,1,0
851,0,0,0,0,0,0,1,0,0,0,0
852,0,0,1,0,0,0,0,0,0,1,1
853,0,1,0,0,1,1,0,1,0,1,1
854,0,0,0,0,0,0,0,0,0,1,0
855,1,1,0,0,0,0,0,0,0,0,1
856,0,0,0,0,0,0,0,0,0,0,1
857,0,0,0,0,1,0,0,0,0,0,0
858,0,0,1,0,0,0,0,0,0,0,0
859,0,1,0,0,0,0,0,0,0,0,1
860,0,0,0,1,1,1,0,1,0,0,0
861,1,1,0,0,0,0,0,0,1,0,1
862,1,1,0,0,1,1,0,1,0,0,1
863,0,0,1,0,0,1,0,0,1,0,1
864,0,0,0,0,0,1,0,0,0,0,0
865,1,1,0,1,0,0,0,0,0,0,0
866,0,1,0,0,0,0,0,0,1,0,1
867,0,0,0,0,0,0,0,0,0,1,0
868,0,0,0,0,1,0,0,0,0,1,0
869,0,1,0,0,0,1,0,0,1,0,1
870,0,1,0,0,1,1,0,1,0,0,0
871,0,0,1,0,0,0,0,0,0,0,0
872,0,0,0,0,0,1,0,0,1,1,0
873,1,1,0,0,0,0,0,0,1,0,1
874,0,0,0,0,0,0,1,1,0,0,0
875,0,1,1,0,0,1,0,1,1,0,1
876,0,1,0,0,1,0,0,0,0,0,1
877,0,0,0,0,0,0,1,0,0,0,1
878,0,0,0,0,1,1,0,1,1,1,0
879,0,0,0,0,1,0,0,0,0,0,0
880,0,1,1,0,1,1,0,1,1,0,1
881,1,1,0,1,0,0,0,1,1,1,0
882,1,0,0,0,0,0,0,0,0,1,0
883,0,0,0,1,1,0,0,0,0,0,0
884,0,0,0,0,1,0,0,0,0,0,0
885,1,0,1,0,1,1,0,1,0,0,1
886,0,0,0,0,0,1,0,1,0,0,1
887,1,0,1,0,0,1,0,0,0,0,0
888,0,1,0,1,0,0,0,1,1,1,1
889,1,0,1,1,0,0,0,0,0,1,1
890,0,0,0,1,0,0,0,0,0,1,0
891,1,0,0,0,0,0,0,0,0,0,0
892,0,0,1,0,0,0,0,0,0,0,0
893,0,0,0,1,0,0,0,0,1,0,0
894,0,1,0,0,1,1,0,1,0,0,0
895,0,0,0,0,1,0,0,0,1,0,0
896,0,1,0,0,0,0,0,0,0,1,0
897,1,0,1,1,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,0,1,0,0
899,0,0,1,0,1,1,0,1,0,0,0
900,0,0,0,0,1,1,0,1,0,0,0
901,0,0,0,1,1,1,0,1,0,0,0
902,0,0,0,0,1,0,0,0,0,0,0
903,0,1,0,0,1,1,0,1,0,1,1
904,0,0,0,0,0,0,0,0,0,1,0
905,0,0,0,1,0,0,0,1,0,0,0
906,0,1,0,0,0,1,0,0,0,0,0
907,1,0,1,0,0,0,0,1,1,1,1
908,0,0,0,0,0,1,0,0,1,0,0
909,0,1,0,0,0,0,0,0,0,0,1
910,0,0,0,0,0,0,0,0,0,0,1
911,0,0,0,1,0,1,0,0,1,1,0
912,0,1,0,0,0,1,0,0,1,0,1
913,0,0,0,1,0,1,1,1,0,0,1
914,1,0,0,1,0,0,0,0,0,0,0
915,1,0,1,0,0,0,0,0,0,0,0
916,0,0,1,0,0,0,0,0,0,1,0
917,1,0,0,0,0,1,0,0,0,0,1
918,0,0,0,0,1,1,0,0,0,0,0
919,0,0,0,0,0,0,0,1,0,0,0
920,0,0,0,0,1,1,0,1,0,0,0
921,0,0,0,1,0,1,0,0,0,0,0
922,1,0,0,0,0,0,0,1,0,0,0
923,0,0,0,1,0,0,0,0,0,0,0
924,0,1,0,1,1,1,0,1,0,0,0
925,0,0,0,0,1,1,0,1,0,0,1
926,0,1,1,0,0,0,0,0,0,0,0
927,1,0,0,0,0,0,0,1,0,0,0
928,0,0,0,1,0,1,0,0,1,1,0
929,0,1,0,0,0,1,0,0,0,0,0
930,0,0,0,0,0,0,0,1,0,0,1
931,0,0,1,1,0,0,0,0,0,0,1
932,0,0,0,0,1,1,0,1,1,0,1
933,1,1,0,1,1,1,0,0,0,0,1
934,1,0,0,1,0,1,0,0,0,0,0
935,1,0,0,0,0,0,0,0,0,0,1
936,0,1,1,0,1,0,0,0,0,0,1
937,0,1,0,0,0,1,0,0,0,0,0
938,0,1,0,0,1,0,0,0,0,0,1
939,1,0,0,0,0,1,0,1,0,1,0
940,0,1,0,0,0,0,0,0,0,0,1
941,0,0,1,0,1,1,0,1,0,0,0
942,0,0,0,0,0,0,0,0,1,0,0
943,0,0,0,0,0,0,0,0,0,0,1
944,0,1,0,0,0,0,0,0,0,0,0
945,0,0,0,0,1,1,0,1,0,1,0
946,0,0,0,0,0,0,0,0,1,1,1
947,0,1,0,0,1,0,0,0,1,0,1
948,0,0,0,0,1,1,0,1,0,0,0
949,0,0,0,1,1,0,0,1,0,0,1
950,0,0,0,1,0,0,0,0,0,1,1
951,0,0,0,1,0,0,0,0,0,0,0
952,0,0,1,1,1,0,0,0,0,0,0
953,0,0,1,1,0,0,0,0,0,1,0
954,0,1,1,0,1,0,0,0,0,0,1
955,1,1,1,0,0,0,0,0,0,0,0
956,1,0,0,0,1,1,0,1,0,0,0
957,0,0,1,1,0,0,0,0,1,0,0
958,1,1,1,1,0,0,0,0,0,0,1
959,0,0,0,1,0,0,0,0,0,1,0
960,0,0,1,1,1,0,0,1,0,0,1
961,0,0,0,0,0,0,0,1,0,0,0
962,0,0,1,1,1,0,0,1,1,0,0
963,0,0,0,0,0,0,0,0,0,1,0
964,0,1,0,0,1,1,0,1,0,1,1
965,1,0,0,1,0,0,0,0,0,0,0
966,0,0,0,0,0,0,0,0,1,0,0
967,1,1,0,0,0,0,0,0,1,0,0
968,0,1,0,0,0,0,0,0,0,0,0
969,0,0,0,0,0,0,0,0,1,0,0
970,0,0,1,1,0,0,0,0,0,1,0
971,0,0,0,0,0,0,0,1,0,0,0
972,0,0,0,0,1,1,0,1,0,0,0
973,1,0,0,1,0,0,0,0,0,0,1
974,0,0,1,0,0,1,0,1,0,0,0
975,0,0,0,0,0,0,0,0,0,1,1
976,0,0,0,1,0,0,0,0,0,0,0
977,0,0,1,0,0,0,0,0,0,0,0
978,0,0,1,0,0,0,0,0,0,0,0
979,1,0,0,0,1,1,0,1,0,0,0
980,1,0,1,0,0,0,0,0,0,0,0
981,0,1,0,0,0,0,0,0,0,0,0
982,0,0,0,0,1,1,0,1,0,1,1
983,0,1,0,1,1,1,0,1,0,0,0
984,0,1,0,0,0,0,0,0,0,0,0
985,0,0,0,0,1,1,0,1,0,1,0
986,0,0,0,0,1,0,0,1,0,0,0
987,1,0,1,1,0,0,0,0,0,0,1
988,0,1,0,1,1,1,0,1,0,0,1
989,0,0,0,0,0,0,0,0,1,0,1
990,1,0,0,1,0,0,0,1,0,1,0
991,0,0,1,0,0,0,0,0,0,0,0
992,0,0,0,0,1,0,0,1,0,0,0
993,1,1,1,1,0,0,0,0,0,0,1
994,0,0,0,0,1,0,0,0,0,0,0
995,0,0,1,0,1,0,0,0,0,0,0
996,1,0,1,0,0,1,0,0,0,0,0
997,1,0,0,1,0,0,0,0,0,0,0
998,0,0,1,0,0,0,1,0,0,1,0
999,0,0,0,1,0,1,0,1,0,0,0
1000,1,1,1,1,0,0,0,1,0,0,1
1001,0,0,0,0,0,1,0,0,0,1,1
1002,0,0,0,0,0,0,1,1,0,0,0
1003,0,1,0,0,1,0,0,0,0,0,1
1004,0,0,0,0,0,0,0,0,0,1,0
1005,1,0,0,1,0,1,0,0,0,0,0
1006,0,1,0,0,1,0,0,0,0,0,1
1007,0,0,0,0,1,1,0,0,0,0,0
1008,1,1,0,0,1,0,0,0,0,1,1
1009,1,0,0,1,0,0,0,0,0,0,0
1010,0,0,0,0,0,1,0,1,0,0,0
1011,0,1,1,1,0,0,0,1,1,1,1
1012,0,0,0,0,0,0,0,0,1,0,0
1013,1,0,1,1,0,0,0,0,0,0,0
1014,0,0,0,0,1,1,0,1,1,0,1
1015,1,0,1,0,0,0,0,1,1,1,1
1016,0,0,0,1,1,1,0,1,0,0,0
1017,1,0,0,1,1,0,0,0,0,0,1
1018,1,0,0,1,0,0,0,0,0,0,1
1019,1,0,0,0,0,1,0,0,0,1,0
1020,0,0,1,1,1,0,0,0,0,0,0
1021,0,0,0,1,1,0,0,0,0,0,0
1022,0,1,0,0,0,0,0,0,1,0,0
1023,1,0,0,1,0,0,0,0,0,0,1
1024,0,0,0,1,1,1,0,1,0,0,1
1025,0,1,1,0,0,1,0,0,0,0,0
1026,0,1,0,0,0,1,0,0,0,0,0
1027,0,1,0,0,1,1,0,1,1,0,1
1028,0,0,0,0,1,1,0,1,0,1,1
1029,0,0,1,0,0,0,0,1,0,0,1
1030,0,1,0,1,0,0,0,0,0,0,1
1031,0,0,0,0,0,0,0,0,1,0,0
1032,0,0,0,0,1,1,0,1,0,0,0
1033,0,0,0,0,1,0,0,0,0,0,0
1034,0,1,0,0,1,1,0,1,0,0,0
1035,0,0,0,0,0,0,0,0,1,0,0
1036,1,1,0,0,0,1,0,0,0,0,1
1037,0,0,0,0,0,1,0,0,0,1,0
1038,0,0,0,0,1,0,0,0,0,1,1
1039,0,0,1,0,0,0,0,0,0,0,0
1040,0,1,0,0,0,1,0,1,0,1,0
1041,1,0,0,0,0,0,0,1,0,0,0
1042,1,0,0,1,0,0,0,0,0,0,0
1043,1,0,0,1,0,0,0,0,0,0,0
1044,0,0,1,0,1,1,0,1,1,0,0
1045,1,0,0,0,0,0,0,0,0,0,0
1046,0,0,1,1,0,0,0,1,0,0,0
1047,1,0,0,1,0,0,0,0,1,0,0
1048,0,0,0,1,1,1,0,1,0,0,0
1049,0,0,0,0,0,0,0,0,0,1,0
1050,0,0,0,0,1,0,0,0,0,0,0
1051,0,0,0,0,0,0,0,0,1,1,0
1052,0,1,0,0,1,0,0,0,1,1,1
1053,1,0,0,1,0,0,0,0,0,0,1
1054,1,1,1,1,1,0,1,1,1,1,1
1055,0,1,0,0,0,0,0,0,1,0,1
1056,0,1,0,1,0,1,0,0,1,0,0
1057,0,1,0,0,0,0,0,0,0,0,1
1058,0,0,0,1,0,0,0,0,1,1,0
1059,0,0,1,0,0,0,0,0,0,1,0
1060,1,1,1,1,0,0,0,0,0,0,0
1061,1,0,1,1,0,0,0,0,1,0,0
1062,0,0,0,1,1,1,0,0,1,0,0
1063,0,1,1,0,1,0,0,1,0,0,0
1064,0,0,0,1,0,0,0,1,0,1,0
1065,0,0,0,0,1,0,0,0,0,1,0
1066,0,0,0,0,1,0,0,0,0,1,1
1067,0,0,0,0,0,0,0,0,0,1,0
1068,1,0,0,1,0,0,0,0,0,0,0
1069,1,0,0,0,0,0,0,0,1,0,0
1070,0,0,0,0,0,1,0,0,0,1,0
1071,1,1,1,1,0,0,0,1,0,0,1
1072,0,0,0,0,0,0,0,0,0,0,1
1073,1,0,0,0,1,0,0,0,0,0,0
1074,0,0,0,0,0,0,0,0,0,1,0
1075,0,0,0,0,0,1,0,0,0,0,0
1076,0,1,0,0,1,0,0,0,1,0,1
1077,1,0,0,1,0,0,0,0,0,0,0
1078,0,1,0,0,0,0,0,0,0,0,0
1079,0,0,0,0,0,1,0,1,0,0,0
1080,0,0,0,1,0,0,0,0,0,0,0
1081,0,0,0,0,0,0,0,0,0,1,0
1082,0,1,0,0,0,1,0,0,0,1,0
1083,0,0,0,0,1,1,0,1,0,0,1
1084,1,1,0,0,0,0,0,0,0,0,1
1085,1,0,0,1,0,0,0,1,0,0,0
1086,0,1,0,0,0,1,0,1,0,1,0
1087,0,1,0,0,0,1,0,0,0,0,1
1088,0,0,1,0,0,0,0,0,1,1,1
1089,0,1,0,0,1,1,0,1,0,0,0
1090,0,0,0,1,0,0,0,0,1,0,0
1091,1,0,0,1,0,0,0,0,1,1,0
1092,0,1,1,0,1,0,0,0,0,0,1
1093,0,0,1,1,0,0,0,0,0,0,0
1094,0,1,0,0,0,0,0,0,0,0,0
1095,0,0,0,1,1,1,0,1,0,1,0
1096,0,0,1,1,0,0,0,1,0,0,0
1097,0,1,0,0,0,0,0,0,0,0,0
1098,0,0,0,0,1,0,0,0,0,0,0
1099,0,0,0,1,0,0,0,0,0,0,0
1100,0,1,0,1,0,0,0,0,0,0,0
1101,1,1,1,1,0,0,0,0,0,1,0
1102,1,0,0,1,0,0,0,0,0,0,1
1103,0,0,0,0,1,0,0,0,0,0,0
1104,0,0,1,0,1,0,0,0,0,0,0
1105,0,0,0,0,0,1,0,0,1,0,0
1106,0,0,0,0,1,1,0,1,0,0,0
1107,0,0,0,0,1,1,0,1,0,1,1
1108,0,0,0,0,1,1,0,0,0,0,0
1109,0,0,1,0,0,1,0,0,0,0,0
1110,1,0,0,1,1,0,0,1,0,0,0
1111,1,0,1,0,0,0,1,0,1,0,0
1112,0,0,0,1,0,0,0,0,1,1,0
1113,0,1,0,0,0,1,0,0,0,0,1
1114,0,0,1,0,0,0,0,0,0,0,0
1115,1,0,0,0,1,1,0,1,0,0,1
1116,0,0,0,0,0,0,0,1,0,0,0
1117,0,0,0,0,0,0,0,0,1,1,0
1118,0,1,0,0,0,1,0,0,0,1,0
1119,0,0,0,0,1,1,0,1,0,1,0
1120,0,0,0,1,1,1,0,1,0,1,0
1121,0,1,1,1,0,1,0,0,1,0,1
1122,0,1,0,0,1,0,0,0,0,1,0
1123,0,1,0,0,0,0,0,1,0,1,1
1124,0,0,0,0,0,1,0,0,0,0,1
1125,0,0,0,0,0,0,0,1,0,0,1
1126,1,0,0,1,0,0,0,0,0,1,0
1127,0,0,1,0,0,0,0,0,0,0,0
1128,1,0,1,0,0,0,0,0,0,0,1
1129,1,1,0,1,1,1,0,1,0,0,1
1130,1,0,0,0,0,0,0,0,0,0,0
1131,0,0,0,0,0,0,0,0,0,1,1
1132,0,1,0,0,0,0,0,1,0,0,1
1133,0,1,0,0,0,0,0,1,0,1,1
1134,1,1,1,0,0,0,0,0,0,0,1
1135,1,1,0,1,0,0,0,0,0,1,1
1136,0,0,1,1,1,1,0,1,0,0,0
1137,1,0,0,0,0,0,0,0,1,1,0
1138,1,1,0,1,0,0,0,1,0,0,0
1139,0,0,0,1,1,1,0,1,0,0,0
1140,1,1,0,1,0,0,0,0,0,0,0
1141,1,0,0,0,1,0,0,0,0,0,0
1142,0,1,0,0,0,0,0,1,0,1,1
1143,0,1,0,0,1,0,0,0,1,0,0
1144,0,0,1,0,0,1,0,1,0,1,0
1145,0,1,1,0,0,0,0,0,0,1,1
1146,0,0,0,0,0,0,0,0,0,1,0
1147,0,0,0,0,0,1,1,0,0,1,0
1148,0,0,1,0,1,1,0,1,0,0,0
1149,1,0,0,0,0,0,0,0,0,1,0
1150,0,0,0,1,1,1,0,1,0,0,0
1151,0,1,0,0,0,0,0,0,0,0,1
1152,0,1,0,0,0,0,0,0,1,0,0
